round,w1_update_norm,w1_clipped_norm,w1_grad_norm_before,w1_grad_norm_after,w3_update_norm,w3_clipped_norm,w3_grad_norm_before,w3_grad_norm_after,w2_update_norm,w2_clipped_norm,w2_grad_norm_before,w2_grad_norm_after,rejected_clients,scenario
9.0,1.2460089360569488,0.9999999892024788,1.2460089360569488,0.9999999892024788,2.348240720046374,0.9999999341089256,2.348240720046374,0.9999999341089256,0.5549565431385778,0.5549565431385778,0.5549565431385778,0.5549565431385778,w1,scale_defended
10.0,1.277246369797086,1.0000000189793352,1.277246369797086,1.0000000189793352,1.9604479574767129,0.9999999262363388,1.9604479574767129,0.9999999262363388,0.5371420196344577,0.5371420196344577,0.5371420196344577,0.5371420196344577,w3,scale_defended
11.0,1.3281541305960387,0.9999999817227944,1.3281541305960387,0.9999999817227944,1.9956975460161173,1.0000000002328306,1.9956975460161173,1.0000000002328306,0.6270580682402953,0.6270580682402953,0.6270580682402953,0.6270580682402953,w3,scale_defended
12.0,1.2417320061454569,1.000000082873154,1.2417320061454569,1.000000082873154,2.124785449043222,0.9999999415595068,2.124785449043222,0.9999999415595068,0.5206383162214567,0.5206383162214567,0.5206383162214567,0.5206383162214567,w3,scale_defended
13.0,1.2643253247339687,0.999999965220922,1.2643253247339687,0.999999965220922,2.224000171416315,0.999999989318894,2.224000171416315,0.999999989318894,0.5484097012182753,0.5484097012182753,0.5484097012182753,0.5484097012182753,w1,scale_defended
14.0,1.354737137089438,0.9999999975552782,1.354737137089438,0.9999999975552782,1.8503617812080488,0.9999999651627144,1.8503617812080488,0.9999999651627144,0.5564035811270865,0.5564035811270865,0.5564035811270865,0.5564035811270865,w3,scale_defended
15.0,1.2788682150410793,0.999999982464942,1.2788682150410793,0.999999982464942,2.012201784877329,1.0000000547151997,2.012201784877329,1.0000000547151997,0.514949986106483,0.514949986106483,0.514949986106483,0.514949986106483,w3,scale_defended
16.0,1.2353668091798098,1.0000000081490723,1.2353668091798098,1.0000000081490723,2.0917681389080585,0.9999999452847972,2.0917681389080585,0.9999999452847972,0.5829742377444203,0.5829742377444203,0.5829742377444203,0.5829742377444203,w3,scale_defended
17.0,1.354738372490805,0.999999958468833,1.354738372490805,0.999999958468833,2.151241282464148,0.9999999987776392,2.151241282464148,0.9999999987776392,0.5864079572051696,0.5864079572051696,0.5864079572051696,0.5864079572051696,w3,scale_defended
18.0,1.28249803058198,1.0000000375875964,1.28249803058198,1.0000000375875964,2.2790325121309323,1.0000000471518422,2.2790325121309323,1.0000000471518422,0.5984140490296987,0.5984140490296987,0.5984140490296987,0.5984140490296987,w3,scale_defended
